timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673457344332,11150,HTTP Request,200,OK,new_users 1-38,text,true,,64499,122,61,61,https://www.banglapuzzle.com/,5369,0,545
1673457344566,10917,HTTP Request,200,OK,new_users 1-52,text,true,,64499,122,61,61,https://www.banglapuzzle.com/,4804,0,1053
1673457355483,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-6,text,false,,1122,0,61,61,http:/,0,0,0
1673457355483,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-38,text,false,,1122,0,61,61,http:/,0,0,0
1673457355485,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-52,text,false,,1122,0,61,61,http:/,0,0,0
1673457355483,3,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-5,text,false,,1122,0,58,58,http:/,0,0,0
1673457344405,11286,HTTP Request,200,OK,new_users 1-44,text,true,,64499,122,57,57,https://www.banglapuzzle.com/,5837,0,531
1673457344784,10907,HTTP Request,200,OK,new_users 1-58,text,true,,64499,122,57,57,https://www.banglapuzzle.com/,4251,0,695
1673457355691,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-58,text,false,,1122,0,57,57,http:/,0,0,0
1673457355691,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-44,text,false,,1122,0,57,57,http:/,0,0,0
1673457344683,11059,HTTP Request,200,OK,new_users 1-54,text,true,,64499,122,55,55,https://www.banglapuzzle.com/,7178,0,794
1673457355742,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-54,text,false,,1122,0,55,55,http:/,0,0,0
1673457344137,11716,HTTP Request,200,OK,new_users 1-31,text,true,,64499,122,54,54,https://www.banglapuzzle.com/,3178,0,551
1673457345489,10364,HTTP Request,200,OK,new_users 1-97,text,true,,64499,122,54,54,https://www.banglapuzzle.com/,4188,0,2609
1673457355854,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-97,text,false,,1122,0,54,54,http:/,0,0,0
1673457355854,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-31,text,false,,1122,0,54,54,http:/,0,0,0
1673457345438,10826,HTTP Request,200,OK,new_users 1-96,text,true,,64499,122,52,52,https://www.banglapuzzle.com/,4916,0,2097
